type,name,lat,lon,total,total_per_100k_inhabitants
D1,Lajeado/TO,-9.7548945,-48.3563706,5,156.29884
1,Lajedinho/BA,-12.3555395,-40.9033041,299,8005.35475
D1,Lajedinho/BA,-12.3555395,-40.9033041,1,26.77376
1,Lajedo do Tabocal/BA,-13.49316205,-40.281038132391984,711,8276.10290
D1,Lajedo do Tabocal/BA,-13.49316205,-40.281038132391984,14,162.96124
1,Lajedo/PE,-8.657914,-36.329336,2572,6291.12345
D1,Lajedo/PE,-8.657914,-36.329336,75,183.45033
1,Lajedão/BA,-17.6125496,-40.3450272,491,12296.51891
D1,Lajedão/BA,-17.6125496,-40.3450272,8,200.35061
1,Lajes Pintadas/RN,-6.1497352,-36.1166085,442,9270.13423
D1,Lajes Pintadas/RN,-6.1497352,-36.1166085,9,188.75839
1,Lajes/RN,-5.7014079,-36.246219,1225,10736.19632
D1,Lajes/RN,-5.7014079,-36.246219,13,113.93514
1,Lajinha/MG,-20.1520595,-41.6240623,2732,13718.99166
D1,Lajinha/MG,-20.1520595,-41.6240623,48,241.03646
1,Lamarão/BA,-11.7954003,-38.8852303,438,5422.13419
D1,Lamarão/BA,-11.7954003,-38.8852303,8,99.03441
1,Lambari D'Oeste/MT,-15.3188455,-58.0046244,773,12375.92059
D1,Lambari D'Oeste/MT,-15.3188455,-58.0046244,14,224.14345
1,Lambari/MG,-21.9754009,-45.3505415,2569,12236.24673
D1,Lambari/MG,-21.9754009,-45.3505415,41,195.28459
1,Lamim/MG,-20.7905386,-43.4733218,324,9625.66845
D1,Lamim/MG,-20.7905386,-43.4733218,3,89.12656
1,Landri Sales/PI,-7.2609081,-43.9311019,1190,22572.07891
D1,Landri Sales/PI,-7.2609081,-43.9311019,18,341.42640
1,Lapa/PR,-25.76709,-49.716777,5359,11015.18982
D1,Lapa/PR,-25.76709,-49.716777,136,279.54204
1,Lapão/BA,-11.3827148,-41.833808,2363,8648.39147
D1,Lapão/BA,-11.3827148,-41.833808,35,128.09721
1,Laranja da Terra/ES,-19.8989653,-41.0584617,1390,12730.10349
D1,Laranja da Terra/ES,-19.8989653,-41.0584617,14,128.21687
1,Laranjal Paulista/SP,-23.050564,-47.837549,4671,16080.83451
D1,Laranjal Paulista/SP,-23.050564,-47.837549,120,413.12356
1,Laranjal do Jari/AP,-0.8419994,-52.516,8446,16148.52205
D1,Laranjal do Jari/AP,-0.8419994,-52.516,95,181.63741
1,Laranjal/MG,-21.365278,-42.477778,1032,15052.50875
D1,Laranjal/MG,-21.365278,-42.477778,28,408.40140
1,Laranjal/PR,-24.8909736,-52.4726747,439,7676.16716
D1,Laranjal/PR,-24.8909736,-52.4726747,13,227.31247
1,Laranjeiras do Sul/PR,-25.4073197,-52.4150132,3659,11375.01166
D1,Laranjeiras do Sul/PR,-25.4073197,-52.4150132,102,317.09516
1,Laranjeiras/SE,-10.8040231,-37.1658336,1914,6311.20783
D1,Laranjeiras/SE,-10.8040231,-37.1658336,57,187.95133
1,Lassance/MG,-17.886944,-44.576667,599,9223.89898
D1,Lassance/MG,-17.886944,-44.576667,6,92.39298
1,Lastro/PB,-6.5168423,-38.1786407,500,18532.24611
D1,Lastro/PB,-6.5168423,-38.1786407,4,148.25797
1,Laurentino/SC,-27.2193231,-49.7322856,1287,17989.93570
D1,Laurentino/SC,-27.2193231,-49.7322856,11,153.76013
1,Lauro Müller/SC,-28.3942244,-49.3975402,2749,17873.86216
D1,Lauro Müller/SC,-28.3942244,-49.3975402,61,396.61899
1,Lauro de Freitas/BA,-12.89242,-38.3127691,24819,12126.40898
D1,Lauro de Freitas/BA,-12.89242,-38.3127691,528,257.97751
1,Lavandeira/TO,-12.7887924,-46.5073198,180,9072.58065
1,Lavras da Mangabeira/CE,-6.7519554,-38.9634019,3139,9972.67760
D1,Lavras da Mangabeira/CE,-6.7519554,-38.9634019,55,174.73631
1,Lavras do Sul/RS,-30.8118057,-53.8982856,550,7422.40216
D1,Lavras do Sul/RS,-30.8118057,-53.8982856,14,188.93387
1,Lavras/MG,-21.2425512,-44.9991978,13781,13030.93914
D1,Lavras/MG,-21.2425512,-44.9991978,176,166.42082
1,Lavrinhas/SP,-22.570047,-44.902359,343,4659.69298
D1,Lavrinhas/SP,-22.570047,-44.902359,5,67.92555
1,Lavínia/SP,-21.1676933,-51.0434733,950,7551.06907
D1,Lavínia/SP,-21.1676933,-51.0434733,17,135.12439
1,Leandro Ferreira/MG,-19.7169632,-45.0245003,324,10055.86592
D1,Leandro Ferreira/MG,-19.7169632,-45.0245003,7,217.25636
1,Lebon Régis/SC,-26.927987,-50.692109,1316,10856.29434
D1,Lebon Régis/SC,-26.927987,-50.692109,63,519.71622
1,Leme do Prado/MG,-17.0827986,-42.6952729,272,5525.08633
D1,Leme do Prado/MG,-17.0827986,-42.6952729,3,60.93845
1,Leme/SP,-22.185833,-47.39,14235,13521.98569
D1,Leme/SP,-22.185833,-47.39,428,406.56199
1,Lençóis Paulista/SP,-22.6029897,-48.8031367,12850,18480.43375
D1,Lençóis Paulista/SP,-22.6029897,-48.8031367,186,267.49889
1,Lençóis/BA,-12.5634288,-41.3901717,1115,9623.68376
D1,Lençóis/BA,-12.5634288,-41.3901717,20,172.62213
1,Leoberto Leal/SC,-27.5071209,-49.2872077,411,13885.13514
D1,Leoberto Leal/SC,-27.5071209,-49.2872077,2,67.56757
1,Leopoldina/MG,-21.5314282,-42.6403534,7119,13511.10268
D1,Leopoldina/MG,-21.5314282,-42.6403534,168,318.84608
1,Leopoldo de Bulhões/GO,-16.6190479,-48.742755,917,11966.59272
D1,Leopoldo de Bulhões/GO,-16.6190479,-48.742755,15,195.74579
1,Leópolis/PR,-23.0789091,-50.7501808,634,16273.10062
D1,Leópolis/PR,-23.0789091,-50.7501808,13,333.67556
1,Liberato Salzano/RS,-27.6003296,-53.0714815,611,12011.00845
D1,Liberato Salzano/RS,-27.6003296,-53.0714815,11,216.23747
1,Liberdade/MG,-22.005000000000003,-44.321684313725484,267,5346.41570
D1,Liberdade/MG,-22.005000000000003,-44.321684313725484,9,180.21626
1,Licínio de Almeida/BA,-14.684215,-42.509527,477,3860.16023
D1,Licínio de Almeida/BA,-14.684215,-42.509527,10,80.92579
1,Lidianópolis/PR,-24.1073464,-51.6525676,579,18351.82250
D1,Lidianópolis/PR,-24.1073464,-51.6525676,9,285.26149
1,Lima Campos/MA,-4.5179809,-44.4671291,1209,10123.08465
D1,Lima Campos/MA,-4.5179809,-44.4671291,14,117.22348
1,Lima Duarte/MG,-21.842777,-43.792777,1285,7672.09983
D1,Lima Duarte/MG,-21.842777,-43.792777,49,292.55478
1,Limeira do Oeste/MG,-19.5521959,-50.5772673,1525,19960.73298
D1,Limeira do Oeste/MG,-19.5521959,-50.5772673,36,471.20419
1,Limeira/SP,-22.5615068,-47.401766,28669,9224.76455
D1,Limeira/SP,-22.5615068,-47.401766,1177,378.72084
1,Limoeiro de Anadia/AL,-9.7389667,-36.5015847,1582,5473.29089
D1,Limoeiro de Anadia/AL,-9.7389667,-36.5015847,34,117.63078
1,Limoeiro do Ajuru/PA,-1.8866440500000001,-49.495701348909165,1758,5934.57786
D1,Limoeiro do Ajuru/PA,-1.8866440500000001,-49.495701348909165,64,216.04834
1,Limoeiro do Norte/CE,-5.1455607,-38.0984936,7748,12863.59410
D1,Limoeiro do Norte/CE,-5.1455607,-38.0984936,151,250.69730
1,Limoeiro/PE,-7.872599,-35.440154,3527,6281.50101
D1,Limoeiro/PE,-7.872599,-35.440154,120,213.71707
1,Lindoeste/PR,-25.2608275,-53.5758136,681,15173.79679
D1,Lindoeste/PR,-25.2608275,-53.5758136,10,222.81640
1,Lindolfo Collor/RS,-29.5964324,-51.2078979,1057,17067.65703
D1,Lindolfo Collor/RS,-29.5964324,-51.2078979,14,226.06168
1,Lindóia do Sul/SC,-27.0524132,-52.0831626,1009,22273.73068
D1,Lindóia do Sul/SC,-27.0524132,-52.0831626,12,264.90066
1,Lindóia/SP,-22.523056,-46.65,944,11510.79137
D1,Lindóia/SP,-22.523056,-46.65,17,207.29179
1,Linha Nova/RS,-29.467709,-51.2001125,249,14443.15545
D1,Linha Nova/RS,-29.467709,-51.2001125,3,174.01392
1,Linhares/ES,-19.3816944,-40.0612213,35034,19489.86120
D1,Linhares/ES,-19.3816944,-40.0612213,455,253.12231
1,Lins/SP,-21.6741873,-49.7518932,9733,12323.68508
D1,Lins/SP,-21.6741873,-49.7518932,296,374.78792
1,Livramento de Nossa Senhora/BA,-13.6505468,-41.8412103,3400,7332.01070
D1,Livramento de Nossa Senhora/BA,-13.6505468,-41.8412103,69,148.79669
1,Livramento/PB,-7.3757441,-36.9449444,1066,14654.93539
D1,Livramento/PB,-7.3757441,-36.9449444,7,96.23316
1,Lizarda/TO,-9.5955336,-46.675218,162,4346.65951
D1,Lizarda/TO,-9.5955336,-46.675218,4,107.32493
1,Loanda/PR,-22.9320944,-53.1352452,4209,17992.56188
D1,Loanda/PR,-22.9320944,-53.1352452,60,256.48698
1,Lobato/PR,-23.0077055,-51.9524309,754,15546.39175
D1,Lobato/PR,-23.0077055,-51.9524309,15,309.27835
1,Logradouro/PB,-6.6147883,-35.4431686,406,9214.70722
D1,Logradouro/PB,-6.6147883,-35.4431686,10,226.96323
1,Londrina/PR,-23.3112878,-51.1595023,115208,19833.69773
D1,Londrina/PR,-23.3112878,-51.1595023,2257,388.55510
1,Lontra/MG,-15.9034782,-44.3030383,725,7423.71493
D1,Lontra/MG,-15.9034782,-44.3030383,10,102.39607
1,Lontras/SC,-27.1679891,-49.5424602,1289,10314.47547
D1,Lontras/SC,-27.1679891,-49.5424602,27,216.05185
1,Lorena/SP,-22.7367652,-45.1070876,5409,6041.41536
D1,Lorena/SP,-22.7367652,-45.1070876,143,159.71943
1,Loreto/MA,-7.08562,-45.1397421,847,6902.45294
D1,Loreto/MA,-7.08562,-45.1397421,6,48.89577
1,Lourdes/SP,-20.9672545,-50.224966,299,12938.12203
D1,Lourdes/SP,-20.9672545,-50.224966,6,259.62787
1,Louveira/SP,-23.08639,-46.95056,5532,10845.57022
D1,Louveira/SP,-23.08639,-46.95056,108,211.73564
1,Lucas do Rio Verde/MT,-13.0655935,-55.9198356,16474,23645.41918
D1,Lucas do Rio Verde/MT,-13.0655935,-55.9198356,207,297.11071
1,Lucena/PB,-6.8984018,-34.8711915,1284,9622.30216
D1,Lucena/PB,-6.8984018,-34.8711915,19,142.38609
1,Lucianópolis/SP,-22.4310459,-49.5219241,348,14427.86070
D1,Lucianópolis/SP,-22.4310459,-49.5219241,6,248.75622
1,Luciara/MT,-11.2234472,-50.6680221,435,21365.42240
D1,Luciara/MT,-11.2234472,-50.6680221,7,343.81139
1,Lucrécia/RN,-6.1172522,-37.8134573,623,15371.32988
D1,Lucrécia/RN,-6.1172522,-37.8134573,5,123.36541
1,Lucélia/SP,-21.7211293,-51.0188,2017,9159.02280
D1,Lucélia/SP,-21.7211293,-51.0188,60,272.45482
1,Luisburgo/MG,-20.4394,-42.1025,482,7713.23412
D1,Luisburgo/MG,-20.4394,-42.1025,17,272.04353
1,Luislândia/MG,-16.1150169,-44.5849349,245,3637.71344
D1,Luislândia/MG,-16.1150169,-44.5849349,2,29.69562
1,Luiz Alves/SC,-26.7118577,-48.9126756,2488,18640.89308
D1,Luiz Alves/SC,-26.7118577,-48.9126756,14,104.89249
1,Luiziana/PR,-24.2838237,-52.2767531,881,12207.28835
D1,Luiziana/PR,-24.2838237,-52.2767531,15,207.84259
1,Luiziânia/SP,-21.6763356,-50.3269863,295,4984.79216
D1,Luiziânia/SP,-21.6763356,-50.3269863,12,202.77121
1,Luminárias/MG,-21.5108145,-44.9035047,407,7494.01584
D1,Luminárias/MG,-21.5108145,-44.9035047,12,220.95378
1,Lunardelli/PR,-24.0796077,-51.7426073,632,13461.12886
D1,Lunardelli/PR,-24.0796077,-51.7426073,8,170.39404
1,Lupionópolis/PR,-22.7558205,-51.6575301,473,9519.01791
D1,Lupionópolis/PR,-22.7558205,-51.6575301,21,422.62025
1,Lupércio/SP,-22.4145801,-49.8183516,268,5815.97222
D1,Lupércio/SP,-22.4145801,-49.8183516,8,173.61111
1,Lutécia/SP,-22.338378,-50.394007,247,9416.69844
D1,Lutécia/SP,-22.338378,-50.394007,6,228.74571
1,Luz/MG,-19.7871171,-45.6846736,3927,21462.53484
D1,Luz/MG,-19.7871171,-45.6846736,37,202.21894
1,Luzerna/SC,-27.1294338,-51.4686169,1175,20675.69945
D1,Luzerna/SC,-27.1294338,-51.4686169,16,281.54144
1,Luzilândia/PI,-3.4648887,-42.3689528,2747,10763.68481
D1,Luzilândia/PI,-3.4648887,-42.3689528,61,239.01885
1,Luzinópolis/TO,-6.1918183,-47.8562036,268,8375.00000
D1,Luzinópolis/TO,-6.1918183,-47.8562036,2,62.50000
1,Luziânia/GO,-16.2535456,-47.9500276,39367,18340.51574
D1,Luziânia/GO,-16.2535456,-47.9500276,522,243.19225
1,Luís Antônio/SP,-21.552463,-47.7033894,2169,13878.93524
D1,Luís Antônio/SP,-21.552463,-47.7033894,35,223.95700
1,Luís Correia/PI,-2.8818164,-41.6658458,1973,6456.57438
D1,Luís Correia/PI,-2.8818164,-41.6658458,64,209.43779
1,Luís Domingues/MA,-1.3284412,-45.8975062,604,8608.89396
D1,Luís Domingues/MA,-1.3284412,-45.8975062,3,42.75941
1,Luís Eduardo Magalhães/BA,-12.0869117,-45.7834163,13787,14877.36185
D1,Luís Eduardo Magalhães/BA,-12.0869117,-45.7834163,153,165.10019
1,Luís Gomes/RN,-6.4141793,-38.3872939,781,7675.67568
D1,Luís Gomes/RN,-6.4141793,-38.3872939,10,98.28010
1,Lábrea/AM,-7.2613683,-64.7924505,7145,14983.74751
D1,Lábrea/AM,-7.2613683,-64.7924505,82,171.96183
1,Macajuba/BA,-12.1376415,-40.3590055,920,8128.64464
D1,Macajuba/BA,-12.1376415,-40.3590055,12,106.02580
1,Macambira/SE,-10.6657963,-37.5396488,679,9697.22936
D1,Macambira/SE,-10.6657963,-37.5396488,8,114.25307
1,Macaparana/PE,-7.54122565,-35.449102477927944,1394,5452.76746
D1,Macaparana/PE,-7.54122565,-35.449102477927944,41,160.37551
1,Macapá/AP,0.0401529,-51.0569588,65956,12626.61360
D1,Macapá/AP,0.0401529,-51.0569588,1513,289.64865
1,Macarani/BA,-15.5610861,-40.4226078,947,4969.56339
D1,Macarani/BA,-15.5610861,-40.4226078,27,141.68766
1,Macatuba/SP,-22.50022,-48.710229,3196,18513.58397
D1,Macatuba/SP,-22.50022,-48.710229,61,353.35689
1,Macau/RN,-5.1133665,-36.6349957,2769,8583.38500
D1,Macau/RN,-5.1133665,-36.6349957,46,142.59144
1,Macaubal/SP,-20.8071616,-49.9648439,1019,12466.35674
D1,Macaubal/SP,-20.8071616,-49.9648439,18,220.21042
1,Macaé/RJ,-22.3712958,-41.7866922,41678,15660.41422
D1,Macaé/RJ,-22.3712958,-41.7866922,826,310.36763
1,Macaíba/RN,-5.8561372,-35.3523774,6374,7695.46530
D1,Macaíba/RN,-5.8561372,-35.3523774,177,213.69585
1,Macaúbas/BA,-13.0174846,-42.6882221,2447,4847.36832
D1,Macaúbas/BA,-13.0174846,-42.6882221,24,47.54264
1,Macedônia/SP,-20.1454034,-50.193911,466,12642.43082
D1,Macedônia/SP,-20.1454034,-50.193911,26,705.37168
1,Maceió/AL,-9.6476843,-35.7339264,96265,9331.64792
D1,Maceió/AL,-9.6476843,-35.7339264,2812,272.58707
1,Machacalis/MG,-17.0770336,-40.7187273,722,10151.85602
D1,Machacalis/MG,-17.0770336,-40.7187273,13,182.78965
1,Machadinho D'Oeste/RO,-9.4240851,-61.9923719,7516,18013.61327
D1,Machadinho D'Oeste/RO,-9.4240851,-61.9923719,120,287.60426
1,Machadinho/RS,-27.5658904,-51.6677057,1088,20107.18906
D1,Machadinho/RS,-27.5658904,-51.6677057,13,240.25134
1,Machado/MG,-21.6762861,-45.9211696,5887,13792.69950
D1,Machado/MG,-21.6762861,-45.9211696,98,229.60499
1,Machados/PE,-7.6876999,-35.5126635,729,4405.10001
D1,Machados/PE,-7.6876999,-35.5126635,18,108.76790
1,Macieira/SC,-26.8541639,-51.3763845,251,14285.71429
D1,Macieira/SC,-26.8541639,-51.3763845,6,341.49118
1,Macuco/RJ,-21.9849747,-42.2539464,1214,21501.94828
D1,Macuco/RJ,-21.9849747,-42.2539464,13,230.25151
1,Macururé/BA,-9.1717089,-39.0574899,340,4385.96491
D1,Macururé/BA,-9.1717089,-39.0574899,9,116.09907
1,Madalena/CE,-4.8542961,-39.5766436,1508,7528.33109
D1,Madalena/CE,-4.8542961,-39.5766436,37,184.71369
1,Madeiro/PI,-3.4834038,-42.4994625,411,4909.22121
D1,Madeiro/PI,-3.4834038,-42.4994625,6,71.66746
1,Madre de Deus de Minas/MG,-21.482223,-44.329723,760,14846.64974
D1,Madre de Deus de Minas/MG,-21.482223,-44.329723,13,253.95585
1,Madre de Deus/BA,-12.7424741,-38.6152913,2911,13381.44709
D1,Madre de Deus/BA,-12.7424741,-38.6152913,47,216.05222
1,Maetinga/BA,-14.6627814,-41.4914419,359,15046.10226
D1,Maetinga/BA,-14.6627814,-41.4914419,7,293.37804
1,Mafra/SC,-26.1150943,-49.8035982,6281,11053.23361
D1,Mafra/SC,-26.1150943,-49.8035982,136,239.33128
1,Magalhães Barata/PA,-0.8346168,-47.62963129677816,379,4408.00186
D1,Magalhães Barata/PA,-0.8346168,-47.62963129677816,16,186.08979
1,Magalhães de Almeida/MA,-3.392319,-42.211743,538,2659.67965
D1,Magalhães de Almeida/MA,-3.392319,-42.211743,8,39.54914
1,Magda/SP,-20.6444651,-50.2260983,399,12929.35839
D1,Magda/SP,-20.6444651,-50.2260983,10,324.04407
1,Magé/RJ,-22.6604221,-43.0426162,18029,7277.35821
D1,Magé/RJ,-22.6604221,-43.0426162,684,276.09479
1,Maiquinique/BA,-15.6215177,-40.2650536,1042,10122.40140
D1,Maiquinique/BA,-15.6215177,-40.2650536,14,136.00155
1,Mairi/BA,-11.7077488,-40.1484881,1415,7634.20556
D1,Mairi/BA,-11.7077488,-40.1484881,16,86.32317
1,Mairinque/SP,-23.5401247,-47.1846323,4484,9395.88877
D1,Mairinque/SP,-23.5401247,-47.1846323,73,152.96608
1,Mairiporã/SP,-23.3186111,-46.5866667,6808,6568.57543
D1,Mairiporã/SP,-23.3186111,-46.5866667,243,234.45415
1,Mairipotaba/GO,-17.2949694,-49.4960906,232,9838.84648
D1,Mairipotaba/GO,-17.2949694,-49.4960906,5,212.04411
1,Major Gercino/SC,-27.419236,-48.94878,393,11341.99134
D1,Major Gercino/SC,-27.419236,-48.94878,6,173.16017
1,Major Isidoro/AL,-9.5326559,-36.9862043,975,4893.84129
D1,Major Isidoro/AL,-9.5326559,-36.9862043,23,115.44446
1,Major Sales/RN,-6.4063378,-38.3226605,486,11847.87908
D1,Major Sales/RN,-6.4063378,-38.3226605,13,316.91858
1,Major Vieira/SC,-26.3654856,-50.3272634,407,4957.97296
D1,Major Vieira/SC,-26.3654856,-50.3272634,6,73.09051
1,Malacacheta/MG,-17.843055,-42.077778,1622,8741.10800
D1,Malacacheta/MG,-17.843055,-42.077778,28,150.89459
1,Malhada de Pedras/BA,-14.343804899999999,-41.846792733080704,450,5404.75619
D1,Malhada de Pedras/BA,-14.343804899999999,-41.846792733080704,9,108.09512
1,Malhada dos Bois/SE,-10.3450779,-36.9206659,333,8963.66083
D1,Malhada dos Bois/SE,-10.3450779,-36.9206659,7,188.42530
1,Malhada/BA,-14.3379191,-43.7716651,628,3721.48148
D1,Malhada/BA,-14.3379191,-43.7716651,22,130.37037
1,Malhador/SE,-10.6588623,-37.3085558,1122,8842.30436
D1,Malhador/SE,-10.6588623,-37.3085558,30,236.42525
1,Mallet/PR,-25.885098,-50.8267494,935,6826.31233
D1,Mallet/PR,-25.885098,-50.8267494,14,102.21216
1,Malta/PB,-6.9068159,-37.5217101,513,8929.50392
D1,Malta/PB,-6.9068159,-37.5217101,13,226.28372
1,Mamanguape/PB,-6.833698,-35.121316,5246,11558.88509
D1,Mamanguape/PB,-6.833698,-35.121316,85,187.28655
1,Mambaí/GO,-14.4970828,-46.1115108,313,3373.93554
D1,Mambaí/GO,-14.4970828,-46.1115108,6,64.67608
1,Mamborê/PR,-24.3084433,-52.5298446,1837,14240.31008
D1,Mamborê/PR,-24.3084433,-52.5298446,29,224.80620
1,Mamonas/MG,-15.0477099,-42.9499586,499,7600.91394
D1,Mamonas/MG,-15.0477099,-42.9499586,6,91.39375
1,Mampituba/RS,-29.2128226,-49.9344527,431,14536.25632
D1,Mampituba/RS,-29.2128226,-49.9344527,3,101.18044
1,Manacapuru/AM,-3.2996768,-60.6213528,9836,9874.21321
D1,Manacapuru/AM,-3.2996768,-60.6213528,409,410.58898
1,Manaquiri/AM,-3.4305885,-60.4593078,2040,6003.35482
D1,Manaquiri/AM,-3.4305885,-60.4593078,53,155.96951
1,Manari/PE,-8.9616166,-37.624648,497,2247.85165
D1,Manari/PE,-8.9616166,-37.624648,6,27.13704
1,Manaus/AM,-3.1316333,-59.9825041,226225,10028.13507
D1,Manaus/AM,-3.1316333,-59.9825041,9527,422.31426
1,Manaíra/PB,-7.7060905,-38.1531251,636,5788.13251
D1,Manaíra/PB,-7.7060905,-38.1531251,7,63.70586
1,Mandaguari/PR,-23.5224849,-51.6787511,6076,17546.49417
D1,Mandaguari/PR,-23.5224849,-51.6787511,131,378.30657
1,Mandaguaçu/PR,-23.3485076,-52.0966215,4956,21203.95328
D1,Mandaguaçu/PR,-23.3485076,-52.0966215,85,363.66748
1,Mandirituba/PR,-25.7772457,-49.3279107,3727,13430.63063
D1,Mandirituba/PR,-25.7772457,-49.3279107,98,353.15315
1,Manduri/SP,-23.0059018,-49.317191,992,9947.85399
D1,Manduri/SP,-23.0059018,-49.317191,23,230.64581
1,Manfrinópolis/PR,-26.1440729,-53.3113372,304,12448.81245
D1,Manfrinópolis/PR,-26.1440729,-53.3113372,5,204.75020
1,Manga/MG,-14.7528035,-43.9417044,1573,8714.19866
D1,Manga/MG,-14.7528035,-43.9417044,18,99.71747
1,Mangaratiba/RJ,-22.9600193,-44.04111,3825,8325.89626
D1,Mangaratiba/RJ,-22.9600193,-44.04111,172,374.39324
1,Mangueirinha/PR,-25.9412009,-52.1740852,2380,14361.57374
D1,Mangueirinha/PR,-25.9412009,-52.1740852,51,307.74801
1,Manhuaçu/MG,-20.2574434,-42.0340769,7801,8472.53296
D1,Manhuaçu/MG,-20.2574434,-42.0340769,232,251.97124
1,Manhumirim/MG,-20.3599141,-41.9554606,2323,10146.76334
D1,Manhumirim/MG,-20.3599141,-41.9554606,49,214.02988
1,Manicoré/AM,-5.804618,-61.289483,5166,8999.21610
D1,Manicoré/AM,-5.804618,-61.289483,105,182.91090
1,Manoel Emídio/PI,-8.0054022,-43.8730321,499,9323.61734
D1,Manoel Emídio/PI,-8.0054022,-43.8730321,18,336.32287
1,Manoel Ribas/PR,-24.5177239,-51.6685729,2043,15114.30051
D1,Manoel Ribas/PR,-24.5177239,-51.6685729,32,236.73892
1,Manoel Urbano/AC,-8.838861,-69.2620618,911,9390.78446
D1,Manoel Urbano/AC,-8.838861,-69.2620618,14,144.31502
1,Manoel Viana/RS,-29.585935,-55.484112,773,10567.32741
D1,Manoel Viana/RS,-29.585935,-55.484112,12,164.04648
1,Manoel Vitorino/BA,-14.1448395,-40.2439696,1340,10352.28677
D1,Manoel Vitorino/BA,-14.1448395,-40.2439696,33,254.94438
1,Mansidão/BA,-10.7196537,-44.0356021,223,1613.36999
D1,Mansidão/BA,-10.7196537,-44.0356021,8,57.87874
1,Mantena/MG,-18.7809937,-40.9808279,3416,12353.98358
D1,Mantena/MG,-18.7809937,-40.9808279,78,282.08745
1,Mantenópolis/ES,-18.8626177,-41.1224012,1130,7219.06344
D1,Mantenópolis/ES,-18.8626177,-41.1224012,50,319.42759
1,Maquiné/RS,-29.6756372,-50.2056317,1018,15088.18734
D1,Maquiné/RS,-29.6756372,-50.2056317,22,326.07085
1,Mar Vermelho/AL,-9.447393,-36.388076,168,4835.92401
D1,Mar Vermelho/AL,-9.447393,-36.388076,3,86.35579
1,Mar de Espanha/MG,-21.866945,-43.01,1705,13130.53523
D1,Mar de Espanha/MG,-21.866945,-43.01,45,346.55372
1,Mara Rosa/GO,-14.0148159,-49.1776521,403,4364.30583
D1,Mara Rosa/GO,-14.0148159,-49.1776521,31,335.71583
1,Marabá Paulista/SP,-22.1069936,-51.9629504,132,2185.79235
D1,Marabá Paulista/SP,-22.1069936,-51.9629504,4,66.23613
1,Marabá/PA,-5.3462821,-49.1007401,20501,7126.71728
D1,Marabá/PA,-5.3462821,-49.1007401,499,173.46627
1,Maracaju/MS,-21.6163005,-55.164605,7349,15015.11932
D1,Maracaju/MS,-21.6163005,-55.164605,109,222.70350
1,Maracajá/SC,-28.8628566,-49.449388,1533,20546.84359
D1,Maracajá/SC,-28.8628566,-49.449388,22,294.86664
1,Maracanaú/CE,-3.8779438,-38.6247697,22657,9808.81958
D1,Maracanaú/CE,-3.8779438,-38.6247697,784,339.41451
1,Maracanã/PA,-0.7666582,-47.4537818,762,2577.89506
D1,Maracanã/PA,-0.7666582,-47.4537818,49,165.77015
1,Maracaçumé/MA,-2.049177,-45.958734,543,2493.91448
D1,Maracaçumé/MA,-2.049177,-45.958734,8,36.74275
1,Maracaí/SP,-22.6112679,-50.6670685,2158,15338.68790
D1,Maracaí/SP,-22.6112679,-50.6670685,46,326.95998
1,Maracás/BA,-13.4408898,-40.433052,3804,19045.71171
D1,Maracás/BA,-13.4408898,-40.433052,72,360.48666
1,Maragogi/AL,-9.0118278,-35.222512,1810,5427.12362
D1,Maragogi/AL,-9.0118278,-35.222512,51,152.91895
1,Maragogipe/BA,-12.7766206,-38.9174729,2415,5378.37958
D1,Maragogipe/BA,-12.7766206,-38.9174729,49,109.12654
1,Maraial/PE,-8.7823791,-35.8113151,346,3117.67886
D1,Maraial/PE,-8.7823791,-35.8113151,13,117.13822
1,Marajá do Sena/MA,-4.6213998,-45.4539567,261,3364.70285
D1,Marajá do Sena/MA,-4.6213998,-45.4539567,7,90.24107
1,Maranguape/CE,-3.8922967,-38.6835427,12719,9659.24193
D1,Maranguape/CE,-3.8922967,-38.6835427,272,206.56607
1,Maranhãozinho/MA,-2.2429316,-45.8588977,739,4410.88695
D1,Maranhãozinho/MA,-2.2429316,-45.8588977,9,53.71851
1,Marapanim/PA,-0.7134493,-47.6985381,1022,3578.05553
D1,Marapanim/PA,-0.7134493,-47.6985381,45,157.54648
1,Marapoama/SP,-21.2574769,-49.1314719,513,16564.41718
D1,Marapoama/SP,-21.2574769,-49.1314719,15,484.33968
1,Marataízes/ES,-21.0443673,-40.8272204,8305,21154.38498
D1,Marataízes/ES,-21.0443673,-40.8272204,230,585.85293
1,Maratá/RS,-29.549349,-51.5546411,338,12458.53299
D1,Maratá/RS,-29.549349,-51.5546411,4,147.43826
1,Marau/RS,-28.4493053,-52.2002156,9096,19981.10845
D1,Marau/RS,-28.4493053,-52.2002156,112,246.02948
1,Maravilha/AL,-9.230449,-37.352419,402,4542.37288
D1,Maravilha/AL,-9.230449,-37.352419,16,180.79096
1,Maravilha/SC,-26.7623898,-53.1747387,6161,23281.56294
D1,Maravilha/SC,-26.7623898,-53.1747387,73,275.85686
1,Maravilhas/MG,-19.515278,-44.676389,697,8591.15001
D1,Maravilhas/MG,-19.515278,-44.676389,7,86.28128
1,Maraã/AM,-1.8535579,-65.5897749,2588,14143.62225
D1,Maraã/AM,-1.8535579,-65.5897749,23,125.69680
1,Maraú/BA,-14.103022,-39.0144322,1863,9015.67944
D1,Maraú/BA,-14.103022,-39.0144322,20,96.78668
