country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date
Brazil,SC,Anitápolis/SC,4201109,6,641,186.16196,19888.30282,0.00936,MS,2022-06-03,0,0,2022-06-03
Brazil,AM,Anori/AM,1300102,33,2670,150.43078,12171.21758,0.01236,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Anta Gorda/RS,4300703,8,988,134.65747,16630.19694,0.00810,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Antas/BA,2901601,14,1420,71.21420,7223.15479,0.00986,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Antonina do Norte/CE,2300804,26,989,351.25642,13361.25372,0.02629,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Antonina/PR,4101200,73,4375,385.85549,23124.90089,0.01669,MS,2022-06-03,19,0,2022-06-03
Brazil,PI,Antônio Almeida/PI,2200806,11,409,346.45669,12881.88976,0.02689,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Antônio Cardoso/BA,2901700,12,1063,102.82776,9108.82605,0.01129,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Antônio Carlos/MG,3102902,20,1782,174.35272,15534.82695,0.01122,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Antônio Carlos/SC,4201208,29,2831,332.87420,32495.40863,0.01024,MS,2022-06-03,2,0,2022-06-03
Brazil,MG,Antônio Dias/MG,3103009,29,826,314.09076,8946.17134,0.03511,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Antônio Gonçalves/BA,2901809,10,1071,83.64701,8958.59473,0.00934,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Antônio João/MS,5000906,21,1095,231.22660,12056.81568,0.01918,MS,2022-06-03,5,0,2022-06-03
Brazil,RN,Antônio Martins/RN,2400901,7,960,97.73806,13404.07707,0.00729,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Antônio Olinto/PR,4101309,17,1218,229.07964,16412.88236,0.01396,MS,2022-06-03,7,0,2022-06-03
Brazil,MG,Antônio Prado de Minas/MG,3103108,5,166,317.05770,10526.31579,0.03012,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Antônio Prado/RS,4300802,35,4868,268.38433,37328.42573,0.00719,MS,2022-06-03,5,0,2022-06-03
Brazil,GO,Anápolis/GO,5201108,1923,69665,484.96189,17568.83533,0.02760,MS,2022-06-03,69,0,2022-06-03
Brazil,PI,Anísio de Abreu/PI,2200707,15,291,150.09005,2911.74705,0.05155,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Aparecida d'Oeste/SP,3502606,22,1447,533.72149,35104.31829,0.01520,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Aparecida de Goiânia/GO,5201405,1957,127356,325.16732,21160.96530,0.01537,MS,2022-06-03,381,3,2022-06-03
Brazil,GO,Aparecida do Rio Doce/GO,5201454,5,554,202.10186,22392.88601,0.00903,MS,2022-06-03,1,0,2022-06-03
Brazil,TO,Aparecida do Rio Negro/TO,1701101,13,400,265.25199,8161.59967,0.03250,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Aparecida do Taboado/MS,5001003,69,5939,261.50231,22508.14826,0.01162,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Aparecida/PB,2500775,16,1505,188.63476,17743.45673,0.01063,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Aparecida/SP,3502507,123,2961,339.67579,8177.07327,0.04154,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Aperibé/RJ,3300159,35,1662,290.79428,13808.57428,0.02106,MS,2022-06-03,6,0,2022-06-03
Brazil,ES,Apiacá/ES,3200508,40,2286,530.36330,30310.26253,0.01750,MS,2022-06-03,4,1,2022-06-03
Brazil,MT,Apiacás/MT,5100805,19,3075,182.14936,29479.43630,0.00618,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Apiaí/SP,3502705,104,1793,431.87575,7445.70408,0.05800,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Apicum-Açu/MA,2100832,11,676,62.56399,3844.84131,0.01627,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Apiúna/SC,4201257,20,1585,182.63172,14473.56406,0.01262,MS,2022-06-03,6,0,2022-06-03
Brazil,RN,Apodi/RN,2401008,106,8582,295.23173,23902.62923,0.01235,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Aporá/BA,2901908,21,710,117.71300,3979.82063,0.02958,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Aporé/GO,5201504,11,849,257.85279,19901.54712,0.01296,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Apuarema/BA,2901957,12,883,164.97113,12139.12565,0.01359,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Apucarana/PR,4101408,531,20193,386.35603,14692.44314,0.02630,MS,2022-06-03,62,0,2022-06-03
Brazil,CE,Apuiarés/CE,2300903,27,1631,183.15018,11063.62773,0.01655,MS,2022-06-03,0,0,2022-06-03
Brazil,AM,Apuí/AM,1300144,36,2166,158.31831,9525.48485,0.01662,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Aquidabã/SE,2800209,44,2597,201.87190,11915.03028,0.01694,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Aquidauana/MS,5001102,174,7403,361.11572,15364.02125,0.02350,MS,2022-06-03,3,0,2022-06-03
Brazil,CE,Aquiraz/CE,2301000,107,9992,131.15799,12247.94989,0.01071,MS,2022-06-03,2,0,2022-06-03
Brazil,SC,Arabutã/SC,4201273,10,632,234.30178,14807.87254,0.01582,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Aracaju/SE,2800308,2559,150423,380.45595,22363.94128,0.01701,MS,2022-06-03,27,0,2022-06-03
Brazil,CE,Aracati/CE,2301109,181,12213,240.07852,16199.33149,0.01482,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Aracatu/BA,2902005,23,1290,177.46914,9953.70370,0.01783,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Araci/BA,2902104,61,4287,111.10504,7808.31649,0.01423,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Aracitaba/MG,3103306,11,109,535.01946,5301.55642,0.10092,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Aracoiaba/CE,2301208,38,4860,142.85714,18270.67669,0.00782,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Aracruz/ES,3200607,274,33078,261.09661,31520.26834,0.00828,MS,2022-06-03,39,0,2022-06-03
Brazil,GO,Aragarças/GO,5201702,83,4371,406.66340,21415.97256,0.01899,MS,2022-06-03,4,0,2022-06-03
Brazil,GO,Aragoiânia/GO,5201801,33,2522,308.98876,23614.23221,0.01308,MS,2022-06-03,25,0,2022-06-03
Brazil,TO,Aragominas/TO,1701309,11,854,192.81332,14969.32515,0.01288,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Araguacema/TO,1701903,20,1161,276.89326,16073.65361,0.01723,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Araguaiana/MT,5101001,8,537,261.09661,17526.10966,0.01490,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Araguainha/MT,5101209,1,61,110.01100,6710.67107,0.01639,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Araguanã/MA,2100873,6,854,38.27751,5448.16587,0.00703,MS,2022-06-03,0,1,2022-06-03
Brazil,TO,Araguanã/TO,1702158,16,619,273.22404,10570.35519,0.02585,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Araguapaz/GO,5202155,31,1003,397.69083,12867.22258,0.03091,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Araguari/MG,3103504,506,29254,427.50568,24715.91149,0.01730,MS,2022-06-03,54,0,2022-06-03
Brazil,TO,Araguatins/TO,1702208,76,3232,207.80357,8837.12028,0.02351,MS,2022-06-03,3,0,2022-06-03
Brazil,TO,Araguaçu/TO,1702000,25,1691,296.98266,20087.90687,0.01478,MS,2022-06-03,3,0,2022-06-03
Brazil,TO,Araguaína/TO,1702109,600,46487,322.15630,24960.13316,0.01291,MS,2022-06-03,7,0,2022-06-03
Brazil,MA,Araioses/MA,2100907,15,687,31.85051,1458.75358,0.02183,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Aral Moreira/MS,5001243,19,579,151.86636,4627.92742,0.03282,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Aramari/BA,2902203,14,1020,121.53833,8854.93532,0.01373,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Arambaré/RS,4300851,10,367,282.16704,10355.53047,0.02725,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Arame/MA,2100956,42,1708,127.95126,5203.35110,0.02459,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Aramina/SP,3503000,20,386,351.55563,6785.02373,0.05181,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Arandu/SP,3503109,22,662,345.20634,10387.57257,0.03323,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Arantina/MG,3103603,7,517,251.88917,18603.81432,0.01354,MS,2022-06-03,6,0,2022-06-03
Brazil,SP,Arapeí/SP,3503158,4,268,163.13214,10929.85318,0.01493,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Arapiraca/AL,2700300,562,35822,239.85421,15288.35854,0.01569,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Arapoema/TO,1702307,12,612,182.09408,9286.79818,0.01961,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Araponga/MG,3103702,14,989,165.34782,11680.64249,0.01416,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Arapongas/PR,4101507,630,27216,497.84662,21506.97380,0.02315,MS,2022-06-03,73,0,2022-06-03
Brazil,MG,Araporã/MG,3103751,43,2694,614.98856,38529.74828,0.01596,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Arapoti/PR,4101606,70,5432,245.78652,19073.03371,0.01289,MS,2022-06-03,7,0,2022-06-03
Brazil,MT,Araputanga/MT,5101258,56,3482,327.90725,20388.80431,0.01608,MS,2022-06-03,4,0,2022-06-03
Brazil,MG,Arapuá/MG,3103801,3,447,105.78279,15761.63611,0.00671,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Arapuã/PR,4101655,9,820,304.98136,27787.19078,0.01098,MS,2022-06-03,4,0,2022-06-03
Brazil,SC,Araquari/SC,4201307,95,6638,232.33064,16233.79799,0.01431,MS,2022-06-03,2,0,2022-06-03
Brazil,PB,Arara/PB,2500908,31,1159,227.72350,8513.92052,0.02675,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Araranguá/SC,4201406,276,17452,397.16230,25113.32077,0.01581,MS,2022-06-03,26,0,2022-06-03
Brazil,SP,Araraquara/SP,3503208,623,50652,258.99843,21057.44527,0.01230,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Araras/SP,3503307,444,19910,324.70619,14560.58623,0.02230,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Ararendá/CE,2301257,22,1837,200.30957,16725.84904,0.01198,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Arari/MA,2101004,37,1245,123.27580,4148.06424,0.02972,MS,2022-06-03,0,2,2022-06-03
Brazil,RS,Araricá/RS,4300877,29,1655,496.57534,28339.04110,0.01752,MS,2022-06-03,5,0,2022-06-03
Brazil,CE,Araripe/CE,2301307,28,1776,128.99065,8181.69254,0.01577,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Araripina/PE,2601102,181,9951,212.18978,11665.74835,0.01819,MS,2022-06-03,1,0,2022-06-03
Brazil,RJ,Araruama/RJ,3300209,507,10336,372.49557,7593.91370,0.04905,MS,2022-06-03,2,0,2022-06-03
Brazil,PB,Araruna/PB,2501005,18,938,87.33624,4551.18874,0.01919,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Araruna/PR,4101705,43,3359,306.50795,23943.26039,0.01280,MS,2022-06-03,4,0,2022-06-03
Brazil,BA,Arataca/BA,2902252,16,956,146.73514,8767.42480,0.01674,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Aratiba/RS,4300901,8,923,130.18714,15020.34174,0.00867,MS,2022-06-03,7,0,2022-06-03
Brazil,CE,Aratuba/CE,2301406,14,2033,119.05774,17288.88511,0.00689,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Aratuípe/BA,2902302,12,1134,135.62387,12816.45570,0.01058,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Araucária/PR,4101804,574,42913,386.47473,28893.36260,0.01338,MS,2022-06-03,138,0,2022-06-03
Brazil,SE,Arauá/SE,2800407,23,1409,233.73984,14319.10569,0.01632,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Araxá/MG,3104007,288,33721,265.67530,31107.07268,0.00854,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Araçagi/PB,2500809,28,2602,166.10310,15435.72403,0.01076,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Araçariguama/SP,3502754,75,2664,321.29546,11412.41486,0.02815,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Araçatuba/SP,3502804,982,43181,492.94714,21676.12068,0.02274,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Araçaí/MG,3103207,2,245,84.74576,10381.35593,0.00816,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Araçoiaba da Serra/SP,3502903,99,3276,279.74794,9257.11379,0.03022,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Araçoiaba/PE,2601052,33,1092,157.62323,5215.89606,0.03022,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Araçu/GO,5201603,21,1291,608.69565,37420.28986,0.01627,MS,2022-06-03,7,0,2022-06-03
Brazil,MG,Araçuaí/MG,3103405,61,3409,166.14463,9285.03337,0.01789,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Araçás/BA,2902054,16,897,130.75100,7330.22800,0.01784,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Araújos/MG,3103900,15,947,157.51339,9944.34527,0.01584,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Arceburgo/MG,3104106,35,2203,318.47134,20045.49591,0.01589,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Arco-Íris/SP,3503356,9,502,512.82051,28603.98860,0.01793,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Arcos/MG,3104205,146,10137,359.09292,24932.36263,0.01440,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Arcoverde/PE,2601201,141,10254,187.26343,13618.43416,0.01375,MS,2022-06-03,23,0,2022-06-03
Brazil,MG,Areado/MG,3104304,35,2875,228.93773,18805.59916,0.01217,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Areal/RJ,3300225,53,1860,415.26287,14573.37617,0.02849,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Arealva/SP,3503406,23,1563,265.43566,18038.08425,0.01472,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Areia Branca/RN,2401107,118,3961,419.09362,14068.04944,0.02979,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Areia Branca/SE,2800506,50,2379,265.60425,12637.45020,0.02102,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Areia de Baraúnas/PB,2501153,7,351,332.54157,16674.58432,0.01994,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Areia/PB,2501104,36,2805,160.04979,12470.54639,0.01283,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Areial/PB,2501203,13,558,184.29260,7910.40544,0.02330,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Areias/SP,3503505,2,354,51.20328,9062.98003,0.00565,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Areiópolis/SP,3503604,30,1988,268.19238,17772.21527,0.01509,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Arenápolis/MT,5101308,43,2724,457.49548,28981.80658,0.01579,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Arenópolis/GO,5202353,10,844,406.17384,34281.07230,0.01185,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Argirita/MG,3104403,14,532,522.19321,19843.34204,0.02632,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Aricanduva/MG,3104452,0,364,0.00000,6861.45146,0.00000,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Arinos/MG,3104502,32,2318,179.27171,12985.99440,0.01381,MS,2022-06-03,29,0,2022-06-03
Brazil,MT,Aripuanã/MT,5101407,56,5638,242.77106,24441.84333,0.00993,MS,2022-06-03,0,0,2022-06-03
Brazil,RO,Ariquemes/RO,1100023,550,30423,494.83571,27371.61262,0.01808,MS,2022-06-03,5,0,2022-06-03
Brazil,PR,Ariranha do Ivaí/PR,4101853,5,608,246.79171,30009.87167,0.00822,MS,2022-06-03,9,0,2022-06-03
Brazil,SP,Ariranha/SP,3503703,35,1034,355.29388,10496.39630,0.03385,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Armazém/SC,4201505,36,1751,407.10166,19800.97252,0.02056,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Armação dos Búzios/RJ,3300233,81,8364,231.03252,23856.24643,0.00968,MS,2022-06-03,16,0,2022-06-03
Brazil,CE,Arneiroz/CE,2301505,21,833,267.58410,10614.16922,0.02521,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Aroazes/PI,2200905,15,699,257.77625,12012.37326,0.02146,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Aroeiras do Itaim/PI,2200954,2,188,78.40063,7369.65896,0.01064,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Aroeiras/PB,2501302,20,2754,104.81631,14433.20581,0.00726,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Arraial do Cabo/RJ,3300258,52,2745,168.68330,8904.53174,0.01894,MS,2022-06-03,2,0,2022-06-03
Brazil,PI,Arraial/PI,2201002,3,172,63.65372,3649.48016,0.01744,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Arraias/TO,1702406,13,1554,123.78595,14797.18149,0.00837,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Arroio Grande/RS,4301305,62,3121,340.94034,17162.49656,0.01987,MS,2022-06-03,2,0,2022-06-03
Brazil,SC,Arroio Trinta/SC,4201604,15,1175,422.89259,33126.58585,0.01277,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Arroio do Meio/RS,4301008,56,5140,265.13896,24335.96894,0.01089,MS,2022-06-03,17,0,2022-06-03
Brazil,RS,Arroio do Padre/RS,4301073,4,433,134.86177,14598.78624,0.00924,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Arroio do Sal/RS,4301057,43,3243,410.18792,30935.80082,0.01326,MS,2022-06-03,13,0,2022-06-03
Brazil,RS,Arroio do Tigre/RS,4301206,25,2603,185.84597,19350.28249,0.00960,MS,2022-06-03,2,0,2022-06-03
Brazil,RS,Arroio dos Ratos/RS,4301107,49,2155,345.04612,15174.98768,0.02274,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Artur Nogueira/SP,3503802,155,7985,275.57025,14196.31269,0.01941,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Aruanã/GO,5202502,23,1542,222.43714,14912.95938,0.01492,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Arujá/SP,3503901,360,11375,389.38704,12303.54883,0.03165,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Arvoredo/SC,4201653,5,442,224.41652,19838.42011,0.01131,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Arvorezinha/RS,4301404,32,1586,307.04279,15217.80848,0.02018,MS,2022-06-03,2,0,2022-06-03
Brazil,RN,Arês/RN,2401206,27,1443,185.87361,9933.91161,0.01871,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Ascurra/SC,4201703,13,2224,162.07455,27727.21606,0.00585,MS,2022-06-03,1,0,2022-06-03
Brazil,SP,Aspásia/SP,3503950,10,419,550.96419,23085.39945,0.02387,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Assaré/CE,2301604,51,2868,216.68012,12185.07031,0.01778,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Assaí/PR,4101903,64,3069,432.66631,20747.70146,0.02085,MS,2022-06-03,14,0,2022-06-03
Brazil,AC,Assis Brasil/AC,1200054,25,2003,326.84011,26186.42960,0.01248,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Assis Chateaubriand/PR,4102000,142,9119,426.34961,27379.45115,0.01557,MS,2022-06-03,40,0,2022-06-03
Brazil,SP,Assis/SP,3504008,461,19936,435.85962,18848.80115,0.02312,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Assunção do Piauí/PI,2201051,10,410,126.91966,5203.70605,0.02439,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Assunção/PB,2501351,6,669,147.52889,16449.47135,0.00897,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Astolfo Dutra/MG,3104601,30,2127,208.94275,14814.04095,0.01410,MS,2022-06-03,1,0,2022-06-03
Brazil,PR,Astorga/PR,4102109,106,8603,402.98054,32706.05231,0.01232,MS,2022-06-03,46,0,2022-06-03
Brazil,AM,Atalaia do Norte/AM,1300201,11,3912,52.71229,18746.40598,0.00281,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Atalaia/AL,2700409,58,1870,122.00252,3933.52966,0.03102,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Atalaia/PR,4102208,26,1106,671.66107,28571.42857,0.02351,MS,2022-06-03,3,0,2022-06-03
Brazil,SC,Atalanta/SC,4201802,12,916,377.47719,28814.09248,0.01310,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Ataléia/MG,3104700,12,1530,96.03073,12243.91805,0.00784,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Atibaia/SP,3504107,351,12996,241.43956,8939.45439,0.02701,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Atilio Vivacqua/ES,3200706,37,2758,301.54849,22477.58761,0.01342,MS,2022-06-03,4,0,2022-06-03
Brazil,TO,Augustinópolis/TO,1702554,32,2176,169.58135,11531.53153,0.01471,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Augusto Corrêa/PA,1500909,55,3000,117.17835,6391.54612,0.01833,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Augusto Pestana/RS,4301503,15,1855,229.18258,28342.24599,0.00809,MS,2022-06-03,3,0,2022-06-03
Brazil,MG,Augusto de Lima/MG,3104809,11,327,227.60190,6765.98386,0.03364,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Aurelino Leal/BA,2902401,40,1301,361.04342,11742.93709,0.03075,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Auriflama/SP,3504206,83,2213,541.91695,14448.94228,0.03751,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Aurilândia/GO,5202601,15,1083,500.00000,36100.00000,0.01385,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Aurora do Pará/PA,1500958,20,2073,62.11180,6437.88820,0.00965,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Aurora do Tocantins/TO,1702703,8,556,210.02888,14597.00709,0.01439,MS,2022-06-03,34,0,2022-06-03
Brazil,CE,Aurora/CE,2301703,44,2468,179.10205,10045.99666,0.01783,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Aurora/SC,4201901,21,1468,369.26323,25813.25831,0.01431,MS,2022-06-03,0,0,2022-06-03
Brazil,AM,Autazes/AM,1300300,102,4040,248.75015,9852.45702,0.02525,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Avanhandava/SP,3504404,48,1407,341.32120,10004.97760,0.03412,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Avaré/SP,3504503,310,14287,337.72006,15564.53721,0.02170,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Avaí/SP,3504305,14,809,256.08195,14797.87818,0.01731,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Aveiro/PA,1501006,15,1138,91.34645,6930.15042,0.01318,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Avelino Lopes/PI,2201101,23,527,202.44697,4638.67617,0.04364,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Avelinópolis/GO,5202809,18,385,749.68763,16034.98542,0.04675,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Axixá do Tocantins/TO,1702901,24,1257,244.47387,12804.31904,0.01909,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Axixá/MA,2101103,8,192,65.39153,1569.39676,0.04167,MS,2022-06-03,0,1,2022-06-03
Brazil,MA,Açailândia/MA,2100055,292,6615,256.62885,5813.69800,0.04414,MS,2022-06-03,2,-2,2022-06-03
Brazil,RN,Açu/RN,2400208,169,10354,287.69385,17625.92990,0.01632,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Açucena/MG,3100500,39,846,420.71197,9126.21359,0.04610,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Babaçulândia/TO,1703008,8,900,74.99063,8436.44544,0.00889,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Bacabal/MA,2101202,218,5752,207.43335,5473.19543,0.03790,MS,2022-06-03,0,-12,2022-06-03
Brazil,MA,Bacabeira/MA,2101251,11,575,63.05170,3295.88444,0.01913,MS,2022-06-03,0,1,2022-06-03
Brazil,MA,Bacuri/MA,2101301,4,876,21.36067,4677.98782,0.00457,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Bacurituba/MA,2101350,2,117,35.11236,2054.07303,0.01709,MS,2022-06-03,0,1,2022-06-03
Brazil,SP,Bady Bassitt/SP,3504602,98,4438,544.05152,24637.76162,0.02208,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Baependi/MG,3104908,38,2929,197.41285,15216.37488,0.01297,MS,2022-06-03,6,0,2022-06-03
Brazil,PA,Bagre/PA,1501105,13,1325,40.66694,4144.89943,0.00981,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Bagé/RS,4301602,332,21511,273.21055,17701.90424,0.01543,MS,2022-06-03,141,0,2022-06-03
Brazil,BA,Baianópolis/BA,2902500,26,1241,185.99328,8877.60212,0.02095,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Baixa Grande do Ribeiro/PI,2201150,36,2672,306.35691,22738.49034,0.01347,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Baixa Grande/BA,2902609,25,1347,122.36308,6592.92252,0.01856,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Baixio/CE,2301802,17,836,269.07249,13232.03545,0.02033,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Baixo Guandu/ES,3200805,103,9272,329.46294,29658.06225,0.01111,MS,2022-06-03,3,0,2022-06-03
Brazil,PA,Baião/PA,1501204,39,938,78.86116,1896.71210,0.04158,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Balbinos/SP,3504701,4,600,65.28480,9792.72074,0.00667,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Baldim/MG,3105004,24,750,308.48329,9640.10283,0.03200,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Baliza/GO,5203104,11,697,203.02695,12864.52566,0.01578,MS,2022-06-03,1,0,2022-06-03
Brazil,SC,Balneário Arroio do Silva/SC,4201950,63,3615,457.11798,26229.86504,0.01743,MS,2022-06-03,10,0,2022-06-03
Brazil,SC,Balneário Barra do Sul/SC,4202057,52,2162,461.36101,19181.97143,0.02405,MS,2022-06-03,1,0,2022-06-03
Brazil,SC,Balneário Camboriú/SC,4202008,488,36005,327.01857,24127.67127,0.01355,MS,2022-06-03,11,0,2022-06-03
